prescription_symptoms_distance,prescription_randomsymptoms_distance
0.25122134299231674,0.3398534177990936
0.35853800525653007,0.4158666660591835
0.3790993207255381,0.38777480178138024
0.3654980462616481,0.3937213155745201
0.3515852773388932,0.35201200359363044
0.27954094492117293,0.49888597035174176
0.22316269837217367,0.36022231232848145
0.2679505035074025,0.3461244171562625
0.5359285760597593,0.43558076118795636
0.40750904843516056,0.4719452364702531
0.44227502719797795,0.41454407645438485
0.36997504072666954,0.4657976466707123
0.39000226013634415,0.3663831460305275
0.33823012711424655,0.4561118672440127
0.375555821610281,0.2946991714874837
0.22757517552962378,0.3694724606589789
0.4735468870753841,0.3937161629160773
0.38923497285563985,0.375903599816363
0.5082461613601248,0.4928497617778995
0.3126919136049617,0.33805183753191886
0.26243924762290555,0.4000103428022017
0.23034411650006417,0.3020879406546938
0.22663133123215942,0.254352041964344
0.3157772596120619,0.5253367407762309
0.49507070534854225,0.4227257763234519
0.26427779384629935,0.3883609758623387
0.5136399856112336,0.38387437417346293
0.3671610389770144,0.4010159567918831
0.4264604839644528,0.4480230994816553
0.19241243221459053,0.4115518162397454
0.20475431447874357,0.3975990225061811
0.4788530978361719,0.4513795880391358
0.24987335349776513,0.4460982687987403
0.2286838880079106,0.3725373686789715
0.31278912868935443,0.4064678032704806
0.36618659118182256,0.4686897302867705
0.1743507781813135,0.3893396741433261
0.5165352589012114,0.34832458237253
0.5231690230460374,0.446088606215358
0.2094537247614106,0.2933846955252393
0.39095436332475153,0.40846995097363203
0.3481662991606508,0.43305703627048064
0.1486164624578375,0.3951237424521214
0.5484223217071353,0.45758403848118273
0.34554993655581223,0.41311109638518406
0.3381066153157469,0.44892160775921935
0.6260542667495438,0.552454550405321
0.24297988185594344,0.41301093377186
0.6205122638078652,0.45841468023788073
0.42726073502920225,0.3786788620427109
0.2747589457290756,0.42997597538086835
0.21540132538406415,0.4672479610011141
0.25849371025666573,0.5151660282372474
0.4091394109310955,0.3932227209236984
0.4181330391597954,0.5491908911708065
0.3899796959680417,0.4348585950983637
0.34902877058170717,0.46214171124819486
0.38995584820932694,0.4530932478319918
0.194866234849436,0.4459025405629589
0.4949597592246062,0.5190402334441868
0.39808437027875543,0.5935564260241554
0.3694384323768908,0.3456581387237527
0.3694384323768908,0.34565814547949164
0.2699606314272627,0.5339869541483794
0.3629678193292215,0.4722123809099454
0.5495674448038094,0.360621791843313
0.40316777676690435,0.39492132013684994
0.3019281297508066,0.40225135687228974
0.39316014026131074,0.42732811431348255
0.6332484532241682,0.45925457229022193
0.5132627113660693,0.4241236231719172
0.3280061943645963,0.48711957040730497
0.3797789354032051,0.38946005953593826
0.2770249725980631,0.48834056495691763
0.33662276790964984,0.46291603159867534
0.4342415414871106,0.37600190435647013
0.6848388568668242,0.5113249107778334
0.5262197796693926,0.4131324377647251
0.19242506544654428,0.49434719384919457
0.619536599979651,0.4558802748808748
0.4062314706304688,0.4002857184530729
0.1643542267174833,0.4750881357439591
0.4841402743022914,0.3511727465807564
0.48954074451165386,0.5562652726565872
0.3096140326894705,0.4260069239143571
0.2898143747186562,0.4833333254048636
0.3484316308103746,0.5487545460305226
0.24428593510057373,0.3122164573602585
0.45666154231899847,0.19832710283189403
0.6223337461604694,0.4732390497634507
0.2733185039461352,0.397138973850253
0.1354218285921326,0.3721186468490078
0.3350735474690399,0.3096114160469851
0.3734206534059695,0.46042568246296484
0.31249780433377927,0.4174468230929862
0.3316623327608796,0.376334048965849
0.5412003353664736,0.47825211010849333
0.3934978821736857,0.39286618030140025
0.3309261261019706,0.2677688380662051
0.43552327407129515,0.4671637946266244
0.33887151697611234,0.3737215230577913
0.29573332819300463,0.38566911377964597
0.2601585270215655,0.4456130378441532
0.3475130529768177,0.444019786874528
0.29668726387561917,0.30582457238213273
0.42080167429524473,0.2829982661406493
0.3713217804095038,0.3373255323612654
0.305994476619941,0.4002321294916518
0.41403678125618226,0.45921668216499095
0.4371122576657773,0.4429630316590313
0.24563073250844183,0.364009478282916
0.2966508842210358,0.35664269745469607
0.38484320626060053,0.43065260741316547
0.22396180096129092,0.31273576867242203
0.3521648944121616,0.41614739868268785
0.6462508863149619,0.4482557647204888
0.3155313507119996,0.32224153915440673
0.37445871492863975,0.34084710618027003
0.4623102521583826,0.3733543559611684
0.3014546875607966,0.5048764650915981
0.20042556626168212,0.37941979398378467
0.3485086462351193,0.4600454389096535
0.49084132560768384,0.37047316322087864
0.24411849410914394,0.3124321463456593
0.4561829657673388,0.37912216356807477
0.26939853705205846,0.4081397379570679
0.14441027179114016,0.34655552197434736
0.24704508024944571,0.4754057117753811
0.10509990162197595,0.37991092882091837
0.5202014295699285,0.4420898214278361
0.26813447072539215,0.36937629857848986
0.2936771599117729,0.28357671584888366
0.40236195221746945,0.45264304297142155
0.34578290821566515,0.4282016418793766
0.5029223547141003,0.5218551049952398
0.17738049067764414,0.45730033122134434
0.46478721008869406,0.3581673412039424
0.21654204036103236,0.1880062951305444
0.242764998687297,0.3353760406093933
0.2683995997029455,0.40342940824207313
0.6914182035339029,0.5412012051678715
0.27803956637233795,0.5810442298905573
0.3778483140868507,0.39877156145276615
0.33907069868133677,0.40435002115921653
0.4086898840571905,0.3732562679789974
0.42723138134319205,0.345054839151476
0.17840856215124934,0.35749212396595265
0.19797485437743495,0.3851357785512989
0.23697489123037702,0.4103694215773988
0.33819418658269895,0.40133933359035306
0.413140902705708,0.4467384088488887
0.24563073250844183,0.364009478282916
0.2232422978670908,0.4365202659786893
0.475725359566767,0.35969698184051696
0.34440318363710143,0.36605848548079417
0.3956751893000888,0.47113051123466904
0.5107448812147309,0.5405744189618383
0.28159333843323126,0.30891682634890355
0.32731807730789275,0.35044300930964967
0.16755859195663975,0.29931877622519376
0.4919236152647355,0.4484392029948216
0.3478656485073686,0.35334460548513497
0.2533342172578863,0.3235162153691925
0.39352925132183464,0.5857410300452015
0.20279813113489983,0.3511890701351459
0.30194589734441,0.34159246324639536
0.2796677079190725,0.40481666124729915
0.4362166831235587,0.4342957301909686
0.36107175361791705,0.4767892575688239
0.43743312149018554,0.37939828539970294
0.3297323532397314,0.4159202193653154
0.422271334649415,0.3890498466061759
0.29098315697633087,0.34096565251059546
0.26898761922661096,0.3039543346405822
0.20817233840885044,0.4165866456742604
0.506271298397911,0.5217757059205801
0.26410669912602025,0.40936550862650306
0.6133493564048695,0.46839319633517945
0.4976460099495311,0.4755211829452751
0.32092962530618296,0.3420880932135343
0.33758831501869246,0.38058776963437013
0.4287558138514079,0.3895374202540103
0.4175818553030967,0.42098724145411776
0.6030099680754922,0.5533637422654762
0.4425094851204137,0.3816972965886467
0.5083531469320647,0.370898152582341
0.5498908082516523,0.5093069184126893
0.1708659484370448,0.4164285690217823
0.2810791000242583,0.3495784474479874
0.37238062427431184,0.5230556156835473
0.3371565050703482,0.3015896802180761
0.444475168722244,0.284844461181439
0.319836006274807,0.34015725957395376
0.2147994228167276,0.4513789541256252
0.3202039913788288,0.41195642461439375
0.4176744089275707,0.36662846530470156
0.39619156421152457,0.35201911400894126
0.22389524004266828,0.39227082885213516
0.4699923718831994,0.4531399685927925
0.21267066411980445,0.40486214988998465
0.3374008263717425,0.4824728160434377
0.5959529231028255,0.4355214120207298
0.3809574402952756,0.38679447311537773
0.3480559441638783,0.433057971901949
0.33645590115603613,0.44176105808026844
0.3606040538060678,0.37104279878910484
0.4241545813459429,0.5295326022664881
0.3572587469617589,0.506935438210902
0.2836049892092605,0.3653720313210997
0.4214851608558333,0.46950374954762786
0.4115462780691503,0.38251183262941857
0.24444775193927543,0.47289553062188044
0.4533449811441886,0.3932811186576806
0.3668156855986852,0.4654427099448384
0.2143768260074619,0.3409795547467069
0.3264670681240279,0.3533304367300014
0.2744941545384728,0.35392163989567665
0.24991693927396208,0.4815662997374206
0.3031806775424563,0.41178448880460755
0.3539647499552514,0.3508181706803778
0.2954301221814408,0.32537525544858326
0.4516703910768505,0.41254505496946164
0.40926929001361473,0.3189550930936917
0.40926929001361473,0.3189550930936917
0.41687493477280774,0.4960472739632313
0.26736945083959396,0.42041696310738397
0.36245330224601424,0.37803507649185686
0.25421004815284026,0.49092438066310595
0.15464210875543524,0.4055935121210433
0.34974479447031576,0.43798490722181443
0.15284239254946252,0.4899364619243227
0.25702751221873943,0.35587677609997337
0.17486708553535912,0.44525972020016563
0.4969076752328331,0.4078465482668875
0.6275988313600174,0.367306666169725
0.32350071601496266,0.32651789299627876
0.46277003086623947,0.34645395014201413
0.4455116342015725,0.4708746916654751
0.39595227593569476,0.38181087028562
0.4098736922043859,0.3382909441193131
0.5406401072641717,0.42957837762084083
0.1978610328420816,0.47452876377072606
0.26980200667524445,0.38664158539322696
0.5297622865354823,0.3921910370063155
0.28436025268196785,0.28258255596283965
0.43714217433003855,0.48670709707294985
0.2768559271186178,0.3620134740799293
0.37242078714274235,0.4267230816510449
0.41129398499572095,0.4108216526771202
0.3465366122386171,0.4552112709357946
0.4986397228604742,0.40496142668115825
0.2687785797722105,0.4416935058507753
0.14401874293665912,0.5321251830249357
0.18716180429652976,0.32533740722501925
0.348095127450152,0.3978746199363634
0.402494989607977,0.4347046102398666
0.36159917416263854,0.2518800181630842
0.36159917416263854,0.2518800181630842
0.4126933392184535,0.5169591880201613
0.3658014971687511,0.2665140157805554
0.23558819135128262,0.4649784312814485
0.21696428249399988,0.546550281092695
0.12184471011754991,0.429994077008234
0.40521410700319876,0.3575377252042883
0.5322254627582078,0.3514660892133617
0.41189140344128783,0.537032786588632
0.3747621236123739,0.4960169563780299
0.33423768802991105,0.41545499512237555
0.31655146730291733,0.3959317542524871
0.4569647398858885,0.40581098667857934
0.17386235514004283,0.33780710300448835
0.42235414312036323,0.3733836015553543
0.22743843937200672,0.3188072564124093
0.4400549562436244,0.4050641408566818
0.16386739127488056,0.4271178156814538
0.301343217867087,0.41497820423536863
0.19903979529670196,0.5682871013210206
0.3709920834563365,0.37135166610996123
0.5506794394452998,0.536744053273436
0.28663669746349113,0.2918507449313923
0.4170849369200175,0.43540858864581555
0.2535042760981835,0.2785022838266653
0.32866291975402095,0.27699166987552093
0.38312795790397103,0.41037605646374703
0.29613255014528633,0.41598550373075377
0.41583789505566315,0.34895332727372846
0.38312795790397103,0.41037605646374703
0.1556875593676506,0.4767643204471933
0.16936012798980898,0.46869658398399894
0.1843885227637737,0.2850319758120007
0.3763766776790191,0.4863550673355413
0.1740644150715758,0.3872002968723333
0.40594766203454535,0.461718740762115
0.3066489050581013,0.35302905476797114
0.44540181966392106,0.4901304843360035
0.3990287550353408,0.4307116594083009
0.22381462718689923,0.461055258226232
0.4061469816694413,0.3931933221994281
0.4478594224019612,0.3618504640088245
0.3257629343360817,0.40081651273879365
0.27849129449120463,0.45845107753244935
0.3677811482609902,0.46583083665137603
0.4620989664207604,0.5290010456411943
0.3478387809333151,0.37777908465131804
0.3840839625316582,0.47014106006908635
0.41749767879499844,0.38167183205875455
0.30936429835219226,0.3952458705305055
0.3722595952098993,0.45533679256665055
0.25637456159848815,0.46017612264894436
0.4520478285857076,0.5265690007083066
0.4653242068934661,0.35014723384330226
0.30576596374783643,0.3340537799246378
0.21325942677476128,0.47332123525875136
0.4437118715498941,0.3977008357154394
0.4325393317067756,0.4272025185038445
0.6430961588682012,0.5050937516948238
0.30436492481268757,0.42417939742724964
0.2158772080847925,0.36104165680061545
0.3873049299994384,0.36965646447055484
0.32037389821499823,0.43431088070340224
0.2803263446196594,0.2940355481132083
0.49672092408739205,0.3459835958877112
0.2855710668958666,0.49557874255207984
0.42955245059578545,0.4177872504116186
0.4077413557806773,0.3691952101822666
0.3969904979071665,0.4299142415316
0.3055141998739631,0.49531863534052584
0.3522146082066213,0.3479905751506386
0.26091728095942934,0.2952872615241751
0.34393909814562396,0.39407965724495003
0.3094692234237333,0.3773514839036975
0.3608409437945481,0.37490086310644427
0.3480513502613497,0.3178530026470829
0.36681899591080147,0.2849556477837004
0.25990596371857566,0.2957681418297529
0.3501236056461054,0.29521880990341537
0.5326916087500841,0.5033937444462578
0.4397021293290123,0.45388980827271
0.4558955090723484,0.4156967789272528
0.3715690404573686,0.41048965515354263
0.32440102801916393,0.4380464159224322
0.4787569298913261,0.35311462464724075
0.39869112008883356,0.37206048106206496
0.39316343931386194,0.44075148771401285
0.3570583717426422,0.332514439752334
0.2180406997249147,0.2617481760563404
0.2522323731142624,0.44073335911060596
0.34669706104016873,0.2919335911901231
0.31110049794443495,0.38888645061348
0.27609224149127465,0.46912501636991594
0.49404356278905126,0.4013664982962849
0.24556570007577083,0.28960038293224055
0.2245557993139826,0.43649069589791384
0.2508707539162527,0.3820792166838782
0.35670305364926924,0.4700101056981078
0.3006058965112409,0.44357467600202416
0.3784866976448558,0.382583509519068
0.3727718153418423,0.4523045593352008
0.4803232142027256,0.37992739430340444
0.381409264120445,0.4871172807747579
0.47472964808303264,0.3991058143723892
0.5176826873938235,0.3951333864203598
0.44316276508294183,0.3374358886572184
0.37136260196248805,0.3799907567744204
0.4106566485772628,0.3799190029846227
0.24951957233501756,0.4113903162042596
0.21894968440907353,0.3296722271625183
0.3405920010304767,0.31823008025198657
0.4256904310530902,0.46755666980337995
0.3491280912047589,0.461063835199887
0.1736420167121436,0.4220333709809845
0.3577733991597464,0.34745301496548825
0.3966733497392153,0.4236150089156723
0.3834414579728554,0.42898975758704094
0.26887136984754995,0.5499780151912504
0.2845100274158794,0.5191036479639763
0.5284516731670184,0.4823641304648391
0.31687848729450085,0.39722939772800314
0.18684535422160986,0.42295028810912616
0.6565225145820417,0.43578076718717
0.2835019867084469,0.4862361370209323
0.3162204952040114,0.5217566296438193
0.38198063074744415,0.41716277268449964
0.22681706338696608,0.4149802493818152
0.47197183719261565,0.43913558461073354
0.32334136220610926,0.28229187665042216
0.36512016399997277,0.3865994315522116
0.2843488608170577,0.3005417372578373
0.438867995418223,0.29629338458693993
0.3726470030635826,0.5043404158596481
0.24034441739904647,0.3571326229441743
0.36972600729731386,0.3633426665751454
0.30872393029585216,0.38612640975341556
0.3091438670328816,0.408654228231787
0.18357170324909566,0.4615989494053875
0.2928037610828635,0.3915312039769451
0.36788729218044475,0.40132009228053933
0.26070852862393695,0.41598244535140494
0.20929926323355896,0.34887085940462215
0.3406523410394251,0.3665581001985323
0.34346320700022187,0.3774919708100825
0.2893792431986307,0.456074250913871
0.18660641499229566,0.2981979090464666
0.2358499931273723,0.3219661905862014
0.23013882648081574,0.4385088547025253
0.3172585398373341,0.3389726278700025
0.15063688443501821,0.5113059411173988
0.4405931859707662,0.4399698474435424
0.36299477472788216,0.38877190736011513
0.4360426215078965,0.38833930119967297
0.37725475485719484,0.3855905287085466
0.3180555143686623,0.4147483013187823
0.20464661955420738,0.45925757014940877
0.3893137827735599,0.3522129868292582
0.3348664615491706,0.3986499607488987
0.19672560000855396,0.3240443953715747
0.16124440804580956,0.44573230317813056
0.44312506805925095,0.4709581047750649
0.21114763342743376,0.3724124653005949
0.2481306092833539,0.3020630218987522
0.4292682028768261,0.4755953918151733
0.2468421547388517,0.38184154978541135
0.34258871036372285,0.44223716655873285
0.4916492782149077,0.5286009508715598
0.4381504627479016,0.4558529571289398
0.19878243541901314,0.4258805741424938
0.3706531818087644,0.3330752550409518
0.48836409744781184,0.3937025364296377
0.36972099116109697,0.4174255137797479
0.3785401017617512,0.267559888366623
0.12982808513429053,0.5246515879876785
0.2713477197613503,0.46007278517607136
0.5642552321061013,0.528684442154701
0.348659535665968,0.5004321696097801
0.3665393083156756,0.45486550738759673
0.3829283258161457,0.34525517803290556
0.2734029169050989,0.5459512193136131
0.2679713280729092,0.3832373312074182
0.42045226747350783,0.3462002608825223
0.28325118834227414,0.46662711534158596
0.4247008841812049,0.42781815527747696
0.35417127289686967,0.4155181576208173
0.35614124639297307,0.4493511360216711
0.42841718243339627,0.4680349032600085
0.32341841703933166,0.5723119102689992
0.32243937252671995,0.4045817818954297
0.29381298404462325,0.46540548406357135
0.3518129457436212,0.5332916450445184
0.23577638935082892,0.3722641336188576
0.23693915337099983,0.38271284910757164
0.30554826287304343,0.4556255201850427
0.3631271872125311,0.36653234145981883
0.3110194966336727,0.2903760663085116
0.482329905140363,0.4207096817724276
0.3227151924612609,0.371915652092089
0.18916474579901513,0.2169189418341689
0.3984553447972903,0.3905008787137416
0.240852647422635,0.4658486417768628
0.2504699696993242,0.3542999134272365
0.37738787669444007,0.5530677695861415
0.5179461837344489,0.4183222146303301
0.31106932020889133,0.3596683923974826
0.19438102078419633,0.5038005979708601
0.32146927373851747,0.3854854454153708
0.3450366692843223,0.4567669804044708
0.33837262253937195,0.39834748942395254
0.4293706452142799,0.4486145552637143
0.420961954203321,0.41158993808810407
0.17140824849694178,0.5527588971984808
0.5814555800833017,0.5269959600360397
0.2860577756683628,0.473774994603148
0.43446187991500984,0.4569172373895735
0.37678158289674535,0.5238920849670389
0.39526263883771334,0.4179108223951742
0.24734089717146432,0.35233734168768893
0.2324105450599214,0.49893948626003276
0.15063688443501821,0.505454512661928
0.3323935739516143,0.36856725731207307
0.2802124484896878,0.506520821618345
0.2860369257688349,0.3403564428876874
0.2888353133166969,0.4391616026506062
0.24951156678428751,0.4552886494815113
0.20496668957928157,0.4383184061974204
0.24297094739109915,0.3937654046130607
0.249131776026341,0.3433986626696945
0.14554908671651107,0.4029504446428658
0.2864494480822979,0.4491745809918931
0.48003477792557836,0.43246655832315256
0.26468777712785013,0.5148458715135226
0.32665413875962646,0.36578360571993246
0.43845192071199585,0.32002694396779935
0.25356276390868593,0.4415246466233015
0.3337886256130631,0.3901337296324226
0.2876348522728351,0.313153814740825
0.24656963667175316,0.3361989269184493
0.21281318487895112,0.42332802150326687
0.2562999529057666,0.4495885267793057
0.39273078489814106,0.368243886827002
0.3750194032656619,0.5121962335161769
0.2405164016249623,0.3459029678315294
0.42766043832788864,0.4288014657577862
0.5077561084968173,0.3103191967276161
0.15709076013928353,0.3720251035087685
0.4684835113534078,0.3688939282571409
0.4197265322100685,0.3953361891313228
0.3112829141573428,0.4845929696177934
0.42798082925056596,0.4234945456444021
0.20913057243041183,0.5401616996059873
0.3281844276490989,0.3910247142129603
0.2474244403290301,0.6280481893404471
0.5886503239063947,0.4746878582074565
0.41811427509468757,0.5921502133188792
0.30912233311477866,0.41224179828985524
0.3898297607853286,0.48559455811191604
0.24152565836541712,0.28161008784045494
0.435298172847392,0.31667687258493477
0.3449687628476797,0.48155248847347654
0.32494452722273565,0.3609607737152859
0.15916335331098982,0.5189793902734265
0.2831211375513884,0.33798365826735455
0.3070632345317502,0.4008386377840602
0.26875527247261666,0.15299146215311465
0.4377061884610789,0.40145839914747683
0.17219128931655633,0.394318420159712
0.14253094764557656,0.35629313792510864
0.440485645865249,0.37934032092439973
0.337510387569181,0.2576875410110017
0.2697450557953674,0.2602149444795496
0.5275688163034912,0.4680367092942379
0.4282565985170644,0.455199157520426
0.3221462044173726,0.3298594399501253
0.36142528144045166,0.3602390040706471
0.3441047488662154,0.4414238744546591
0.34665080111727925,0.4324494015609515
0.11550932163089361,0.37720258929245176
0.32060232664036514,0.3586905321096219
0.3097160781272573,0.3909376428706951
0.48198000852754774,0.5232169212356375
0.43751478148550155,0.511281012440442
0.19693139670822835,0.38194889144109506
0.3855807978460072,0.3481683202525721
0.32689537071786806,0.3426662261353882
0.16110270642001817,0.4423785690319561
0.12806460080111032,0.503363530368629
0.2877604330164074,0.3894663168046244
0.336127088078723,0.39839310294545016
0.24617857790411177,0.4218016165605358
0.2819728589616172,0.5594242706955095
0.3904956993138318,0.4362668745112347
0.3396593628150997,0.3971620506870227
0.27214129108915086,0.5442542840765123
0.13746617433009206,0.5078607699068773
0.3584531278405092,0.4228642703806578
0.22274532881596903,0.47283881083117124
0.29394492362754127,0.46400280686171197
0.35153055585289034,0.3643316594764317
0.395025760108798,0.39137563432023603
0.4568536248684771,0.40895950372459317
0.26124201244442236,0.34060925119588753
0.32369431016104533,0.342981932375294
0.25746751350063657,0.4158410128292175
0.3996974549721654,0.4467258431743252
0.28912117396834547,0.3304476146949371
0.21883214299492632,0.47819099600444975
0.6191103804053397,0.4416015441979323
0.4577452529331558,0.40052351295994326
0.42169710105567243,0.5545199588485873
0.5108269296650403,0.48057554719643086
0.27050436708169984,0.40319582786198616
0.5973371740265279,0.41642716921657386
0.3490308648608011,0.5006677056355667
0.38645003345075,0.4301487102444522
0.1535976883934193,0.4464149271756131
0.35796928181241966,0.5323853981235944
0.22325218658007065,0.4287249964219449
0.32136932257982453,0.3456962388398713
0.3119786933480434,0.4969333808197765
0.26430835793554935,0.5132566022477907
0.3730863963289687,0.3367326392569248
0.2533568827622739,0.5071998662805328
0.4181917803105108,0.49600874984406423
0.40532920790662763,0.35738031310742296
0.3106655127987547,0.34103870879078957
0.40946118678027044,0.46636065923663533
0.22753742783789033,0.47076446840561337
0.45558539813253535,0.42364200653770173
0.28234400237362745,0.3284096238755819
0.47666464374039774,0.45904936038420585
0.3162057423589424,0.4470952695026696
0.40797495797617145,0.451685216170795
0.37633009685852653,0.4654852520189037
0.36067213476596827,0.3909742855165473
0.3518129457436212,0.4854326936211266
0.45548763132945663,0.43933779232405745
0.3359378598289773,0.3990537696944305
0.28452190062719424,0.3388027435529631
0.21318356545543116,0.3445982001075226
0.4589961230496173,0.45484772097443465
0.48053510795685894,0.39388390228598014
0.12448149194355436,0.487579336327513
0.39508640975578446,0.2487539353384442
0.4049817940278995,0.3909858915142565
0.6227567229800546,0.40594831589357117
0.34372791374408695,0.40100560249588957
0.3399351743049669,0.3538693515313025
0.5146507229844887,0.40873757957462015
0.31466181954367495,0.33688270703198314
0.34597784506487667,0.4356967040253597
0.2509833157877693,0.39661279901555
0.6148533190238769,0.5135397876082306
0.2248608462644273,0.4136797370714914
0.2449954228116875,0.3100928794706907
0.522079356121984,0.38815626796260183
0.35282331155123065,0.42694498143880427
0.38588110733446923,0.3954684186480401
0.4598214716847989,0.45466880198242227
0.3603354962909654,0.39053197763233005
0.1792558162701796,0.41341810925568134
0.08874737355684821,0.5106691696476157
0.2299188342845409,0.38429892235195895
0.24443266975192957,0.38885745962620805
0.3333665059278652,0.4091977737604262
0.32618954236538616,0.37536611563327654
0.31209153107890303,0.2931022489345561
0.19055663070780177,0.4809073322871112
0.3334692227172164,0.39073123815450955
0.3052100339844813,0.4960400115437927
0.12419886560195804,0.4846203117825126
0.3327015343145082,0.3785604252766144
0.29942497644247335,0.46265333110457757
0.44599291304883726,0.3635212933814455
0.2612071528311168,0.39389116752031006
0.20551923302845657,0.3405809288567877
0.2499797226085201,0.29269958758728765
0.3563923909907702,0.4631658665043411
0.45088643260268674,0.462557816214503
0.35943044682478154,0.5144325081105524
0.2709952475230364,0.38684490639604235
0.5941319136519522,0.5042579446126723
0.55628609480933,0.49532808211557855
0.49728369966628,0.49033892542494867
0.45576823094934915,0.49302229096676237
0.3588154296790866,0.4763629797262636
0.49731082395841597,0.31893231133429517
0.34188227962451234,0.402307037710352
0.34188227962451234,0.4604336699983908
0.23409975004265698,0.45068909324378886
0.21908062752048718,0.36348871093474006
0.21374205676982858,0.37068905056058493
0.39070362407129516,0.5489623098751915
0.490653617399216,0.2907642098084346
0.306884376341389,0.38504692557052855
0.26003149097921413,0.461580145931802
0.34650900660007644,0.4298701941132372
0.3801776253410396,0.31539433447270265
0.5636205304258581,0.4773549502195197
0.39457734793182997,0.4530404042805835
0.34428056697402093,0.37544646730734976
0.4225021613621315,0.4628965669839038
0.2878764206105817,0.4861692028808456
0.22067497348281068,0.2758000557789754
0.3753952630279704,0.4464966817512753
0.457925169522629,0.3862116121614268
0.4022930211604098,0.4473415950066377
0.1673742616176782,0.44118102333075465
0.3831415707180816,0.3521857747125151
0.22971690524545132,0.44369653179999835
0.607293534473015,0.39805911550747314
0.3034065218976509,0.5125448296492323
0.3272429309709415,0.3656620941831588
0.22970377377774537,0.4223715644823422
0.22381680591273084,0.5457406564400653
0.31500494352813,0.3566936631720416
0.56468270149213,0.4685330872181961
0.41125912538241544,0.38492165727988553
0.26199865521384474,0.3850561133755858
0.28450754890412916,0.43076994623556775
0.2643286251525874,0.3032485727195339
0.38656227160977225,0.4204550204371555
0.36478099212284015,0.4338824992926069
0.30280624070767737,0.2222848530386777
0.41936613042308846,0.5656944240773244
0.20196351024792333,0.5405536084707878
0.49556052457587557,0.3780587046890537
0.2769870053448117,0.44966855096454345
0.17978594755517996,0.3569419956934747
0.5408996289783445,0.45851473723648484
0.17433072208111955,0.4565879288913994
0.3083438636785627,0.3521098492136644
0.4941687804116517,0.5058225098297694
0.24338064918352434,0.24439887733427118
0.19472759019554786,0.585757567129199
0.21515714764212385,0.39883318061326
0.3719857851077146,0.3505587076097727
